"Archive Date","Associated Streets","Collection Date","Data Type","Intersection Number","Neighborhood Code","Original File Name","Site Location","Street Name","Study Period","Study Type"
"12/19/2016 07:00:00 PM","","09-27-2016","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\NORTH WASHINGTON ST_160_BP_48HR_ATR_VOL_09272016.XLS","160","NORTH WASHINGTON ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"05/07/2017 08:00:00 PM","BROOKLINE AVE, LONGWOOD AVE","09-21-2016","","270","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0270_BROOKLINE AVE, LONGWOOD AVE_RX_14HR_TMC_09212016.XLS","","","14 HOURS","TURNING MOVEMENT COUNT"
"05/07/2017 08:00:00 PM","LONGWOOD AVE, RIVERWAY","09-21-2016","","9012","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_9012_LONGWOOD AVE, RIVERWAY_RX_14HR_TMC_09212016.XLS","","","14 HOURS","TURNING MOVEMENT COUNT"
"07/06/2017 08:00:00 PM","","03-29-2016","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\BEACON ST_520_BP_66HR_ATR_VOL_03292016.XLS","520","BEACON ST","66 HOURS","AUTOMATED TRAFFICE RECORDING"
"07/06/2017 08:00:00 PM","","03-29-2016","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\BEACON ST_127_BP_66HR_ATR_VOL_03292016.XLS","127","BEACON ST","66 HOURS","AUTOMATED TRAFFICE RECORDING"
"04/30/2018 08:00:00 PM","","04-24-2018","XXX","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\HARRISON AVE_660_RX_24HR_ATR_XXX_04242018.XLSX","660","HARRISON AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"04/30/2018 08:00:00 PM","","04-24-2018","XXX","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\TREMONT ST(WB)_638_RX_24HR_ATR_XXX_04242018.XLSX","638","TREMONT ST(WB)","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"04/30/2018 08:00:00 PM","","04-24-2018","XXX","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\TREMONT ST(WB)_638_RX_24HR_ATR_XXX_04242018.PDF","638","TREMONT ST(WB)","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"04/30/2018 08:00:00 PM","SUTHERLAND RD, LANARK RD","04-10-2018","","2598","BR","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2598_SUTHERLAND RD, LANARK RD_BR_11HR_TMC_04102018.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"04/30/2018 08:00:00 PM","SUTHERLAND RD, LANARK RD","04-10-2018","","2598","BR","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2598_SUTHERLAND RD, LANARK RD_BR_11HR_TMC_04102018.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"10/18/2018 08:00:00 PM","COLUMBUS AVE, DIMOCK ST","09-19-2018","","507","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0507_COLUMBUS AVE, DIMOCK ST_RX_12HR_TMC_09192018.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/18/2018 08:00:00 PM","PARKER ST, TREMONT ST","09-19-2018","","610","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0610_PARKER ST, TREMONT ST_RX_12HR_TMC_09192018.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/18/2018 08:00:00 PM","GURNEY ST, TERRACE ST, TREMONT ST","09-19-2018","","1972","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1972_GURNEY ST, TERRACE ST, TREMONT ST_RX_12HR_TMC_09192018.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","HUNTINGTON AVE, MISSION ST, ST ALBANS RD","10-18-2017","","3133","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_3133_HUNTINGTON AVE, MISSION ST, ST ALBANS RD_RX_11HR_TMC_10182017.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","EAST NEWTON ST, WASHINGTON ST, WEST NEWTON ST","11-29-2017","","383","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0383_EAST NEWTON ST, WASHINGTON ST, WEST NEWTON ST_BP_12HR_TMC_11292017.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","HUNTINGTON AVE, LONGWOOD AVE","10-18-2017","","269","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0269_HUNTINGTON AVE, LONGWOOD AVE_RX_11HR_TMC_10182017.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM"," HUNGTINGTON AVE, PARKER HILL AVE, MISSION PARK DR","10-18-2017","","613","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0613_ HUNGTINGTON AVE, PARKER HILL AVE, MISSION PARK DR_RX_11HR_TMC_10182017.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"06/07/2018 08:00:00 PM","MALCOLM X BLVD, WASHINGTON ST","12-16-2015","","210","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0210_MALCOLM X BLVD, WASHINGTON ST_RX_12HR_TMC_12162015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"06/07/2018 08:00:00 PM","CAMBRIDGE ST, NORTH HARVARD ST","12-16-2015","","803","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0803_CAMBRIDGE ST, NORTH HARVARD ST_AB_12HR_TMC_12162015.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"06/07/2018 08:00:00 PM","CLIFFORD ST, DALE ST, WARREN ST","12-16-2015","","1204","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1204_CLIFFORD ST, DALE ST, WARREN ST_RX_12HR_TMC_12162015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"06/07/2018 08:00:00 PM","MARTIN LUTHER KING BLVD, WARREN ST","12-16-2015","","1611","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1611_MARTIN LUTHER KING BLVD, WARREN ST_RX_12HR_TMC_12162015.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"12/09/2018 07:00:00 PM","","10-04-2017","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WELD ST_114_WR_48HR_ATR_XXX_10042017.PDF","114","WELD ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","10-04-2017","VOLUME","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\BLUE HILL AVE_577_DO_48HR_ATR_VOL_10042017.XLS","577","BLUE HILL AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","09-27-2016","CLASSIFICATION","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\POST OFFICE SQ_10_BP_48HR_ATR_CLS_09272016.XLS","10","POST OFFICE SQ","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","04-25-2018","SPEED","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\HIGHLAND ST_145_RX_48HR_ATR_SPD_04252018.XLSX","145","HIGHLAND ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","06-21-2016","XXX","","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MAIN ST_289_CH_24HR_ATR_XXX_06212016.PDF","289","MAIN ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","10-04-2017","CLASSIFICATION","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MASSACHUSETTS AVE_1071_RX_48HR_ATR_CLS_10042017.XLS","1071","MASSACHUSETTS AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","06-08-2016","CLASSIFICATION","","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\CAMBRIDGE ST_255_AB_96HR_ATR_CLS_06082016.XLS","255","CAMBRIDGE ST","96 HOURS","AUTOMATED TRAFFICE RECORDING"
"05/17/2016 08:00:00 PM","NORTHAMPTON ST, WASHINGTON ST","05-10-2016","","385","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0385_NORTHAMPTON ST, WASHINGTON ST_BP_11HR_TMC_05102016.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"06/01/2016 08:00:00 PM","A ST, WEST SECOND ST","04-25-2013","","1984","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1984_A ST, WEST SECOND ST_SB_4HR_TMC_04252013.PDF","","","4 HOURS","TURNING MOVEMENT COUNT"
"06/02/2016 08:00:00 PM","","06-02-2016","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\DESOTO RD_49_WR_24HR_ATR_XXX_06022016.PDF","49","DESOTO RD","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/06/2018 07:00:00 PM","","10-15-2018","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\CONWAY ST_9_WR_24HR_ATR_XXX_10152018.PDF","9","CONWAY ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/06/2018 07:00:00 PM","","10-11-2018","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\ADAMS ST_555_DO_24HR_ATR_XXX_10112018.XLSX","555","ADAMS ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","09-27-2018","XXX","","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\D ST_437_SB_48HR_ATR_XXX_09272018.PDF","437","D ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","06-21-2016","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\BEACON ST_623_BP_24HR_ATR_VOL_06212016.XLS","623","BEACON ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","09-27-2016","CLASSIFICATION","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WASHINGTON ST_4148_WR_48HR_ATR_CLS_09272016.XLS","4148","WASHINGTON ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","10-04-2017","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\DORCHESTER AVE_1077_DO_48HR_ATR_XXX_10042017.PDF","1077","DORCHESTER AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","05-22-2018","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\HUDSON ST_183_BP_48HR_ATR_VOL_05222018.XLSX","183","HUDSON ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"01/11/2016 07:00:00 PM","","12-03-2014","SPEED","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COLUMBIA RD_373_DO_24HR_ATR_SPD_12032014.PDF","373","COLUMBIA RD","24 HOURS","AUTOMATED TRAFFIC RECORDING"
"01/11/2016 07:00:00 PM","","12-10-2014","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\QUINCY ST_175_DO_24HR_ATR_XXX_12102014.PDF","175","QUINCY ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"02/22/2016 07:00:00 PM","","10-28-2015","VOLUME","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WASHINGTON ST_4031_WR_24HR_ATR_VOL_10282015.XLS","4031","WASHINGTON ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"02/22/2016 07:00:00 PM","","10-28-2015","CLASSIFICATION","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WASHINGTON ST_4031_WR_24HR_ATR_CLS_10282015.XLS","4031","WASHINGTON ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"02/22/2016 07:00:00 PM","","11-12-2015","VOLUME","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WASHINGTON ST_3286_RX_24HR_ATR_VOL_11122015.XLS","3286","WASHINGTON ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"08/01/2016 08:00:00 PM","AVERY ST, HAYWARD PL, WASHINGTON ST","06-15-2016","","18","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0018_AVERY ST, HAYWARD PL, WASHINGTON ST_BP_12HR_TMC_06152016.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"08/01/2016 08:00:00 PM","BEACON ST, CHARLES ST","06-15-2016","","65","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0065_BEACON ST, CHARLES ST_BP_12HR_TMC_06152016.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"08/01/2016 08:00:00 PM","BEACH ST, LAGRANGE ST, WASHINGTON ST","06-15-2016","","16","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0016_BEACH ST, LAGRANGE ST, WASHINGTON ST_BP_12HR_TMC_06152016.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"08/02/2016 08:00:00 PM","","06-18-2016","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\CENTRE ST_725_WR_24HR_ATR_XXX_06182016.PDF","725","CENTRE ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/18/2016 07:00:00 PM","","09-27-2016","XXX","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COLUMBUS AVE_130_BP_72HR_ATR_XXX_09272016.PDF","130","COLUMBUS AVE","72 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/18/2016 07:00:00 PM","","09-27-2016","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COLUMBUS AVE_430_BP_72HR_ATR_VOL_09272016.XLS","430","COLUMBUS AVE","72 HOURS","AUTOMATED TRAFFICE RECORDING"
"09/17/2018 08:00:00 PM","CAMBRIDGE ST, JOY ST","08-14-2018","","412","BOSTON PROPER","CH-NASSCERISISDBTD_SCERIS_DOCSBTD_TRAFFIC_COUNTSTMCINT_0412_CAMBRIDGE ST, JOY ST_BP_SS_08142018.XLSX","","","","SPEED STUDY"
"09/17/2018 08:00:00 PM","BUNKER HILL ST, CLARKEN CT","09-06-2018","","2602","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2602_BUNKER HILL ST, CLARKEN CT_CH_11HR_TMC_09062018.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"09/17/2018 08:00:00 PM","HYDE PARK AVE, WILLOW AVE","09-06-2018","","2603","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2603_HYDE PARK AVE, WILLOW AVE_HP_11HR_TMC_09062018.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/09/2018 07:00:00 PM","","09-26-2017","CLASSIFICATION","","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\FRANKLIN ST_61_AB_48HR_ATR_CLS_09262017.XLS","61","FRANKLIN ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","09-26-2017","VOLUME","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\LONGWOOD AVE_353_BP_48HR_ATR_VOL_09262017.XLS","353","LONGWOOD AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","06-21-2016","VOLUME","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\DORCHESTER AVE_1407_DO_24HR_ATR_VOL_06212016.XLS","1407","DORCHESTER AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","10-04-2017","VOLUME","","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MAIN ST_289_CH_48HR_ATR_VOL_10042017.XLS","289","MAIN ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","TREMONT ST, BURKE ST, ROXSE DR","11-30-2017","","1929","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1929_TREMONT ST, BURKE ST, ROXSE DR_RX_12HR_TMC_11302017.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"09/29/2016 08:00:00 PM","","01-20-2016","SPEED","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MASSACHUSETTS AVE_519_BP_24HR_ATR_SPD_01202016.XLS","519","MASSACHUSETTS AVE","24 HOURS","AUTOMATED TRAFFIC RECORDING"
"09/29/2016 08:00:00 PM","","01-20-2016","XXX","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MASSACHUSETTS AVE_519_BP_24HR_ATR_XXX_01202016.PDF","519","MASSACHUSETTS AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"01/08/2017 07:00:00 PM","CAUSEWAY ST, LOMASNEY WAY, MERRIMAC ST, STANIFORD ST","12-06-2016","","109","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0109_CAUSEWAY ST, LOMASNEY WAY, MERRIMAC ST, STANIFORD ST_BP_11HR_TMC_12062016.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/24/2017 07:00:00 PM","BLUE HILL AVE, WESTVIEW ST, STRATTON ST","01-12-2016","","1011","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1011_BLUE HILL AVE, WESTVIEW ST, STRATTON ST_DO_12HR_TMC_01122016.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"01/24/2017 07:00:00 PM","BALSAM ST, BLUE HILL AVE, JOHNSTON RD","01-12-2016","","1010","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1010_BALSAM ST, BLUE HILL AVE, JOHNSTON RD_DO_11HR_TMC_01122016.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/24/2017 07:00:00 PM","ARLINGTON ST, MARGINAL RD","10-06-2016","","1331","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1331_ARLINGTON ST, MARGINAL RD_BP_12HR_TMC_10062016.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","BOYLSTON ST, ROSS WAY","09-21-2017","","2400","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2400_BOYLSTON ST, ROSS WAY_RX_11HR_TMC_09212017.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","CHARLESGATE WEST, COMMONWEALTH AVE (N. RDWY)","09-21-2017","","3088","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_3088_CHARLESGATE WEST, COMMONWEALTH AVE (N. RDWY)_BP_11HR_TMC_09212017.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","BEACON ST, CHARLESGATE WEST, BAY STATE RD","09-21-2017","","152","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0152_BEACON ST, CHARLESGATE WEST, BAY STATE RD_BP_11HR_TMC_09212017.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/30/2018 07:00:00 PM","BROOKLINE AVE, LONGWOOD AVE","10-03-2017","","270","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0270_BROOKLINE AVE, LONGWOOD AVE_RX_11HR_TMC_10032017.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/03/2018 08:00:00 PM","ALBANO ST, WASHINGTON ST","10-28-2015","","1686","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1686_ALBANO ST, WASHINGTON ST_WR_12HR_TMC_10282015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/03/2018 08:00:00 PM","CEDAR ST, WASHINGTON ST","10-28-2015","","64","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0064_CEDAR ST, WASHINGTON ST_RX_12HR_TMC_10282015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/03/2018 08:00:00 PM","CUMMINS HWY, WASHINGTON ST","10-28-2015","","252","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0252_CUMMINS HWY, WASHINGTON ST_WR_12HR_TMC_10282015.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/03/2018 08:00:00 PM","METROPOLITAN AVE, WASHINGTON ST","10-28-2015","","582","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0582_METROPOLITAN AVE, WASHINGTON ST_WR_12HR_TMC_10282015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"12/06/2018 07:00:00 PM","","10-11-2018","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MONTVIEW ST_20_WR_24HR_ATR_XXX_10112018.PDF","20","MONTVIEW ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","09-27-2018","CLASSIFICATION","","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WESTERN AVE_437_AB_48HR_ATR_CLS_09272018.XLS","437","WESTERN AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","09-27-2018","XXX","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COMMONWEALTH AVE_642_BP_48HR_ATR_XXX_09272018.PDF","642","COMMONWEALTH AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","04-25-2018","XXX","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\RITCHIE ST_48_RX_48HR_ATR_XXX_04252018.PDF","48","RITCHIE ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/09/2018 07:00:00 PM","","06-12-2018","CLASSIFICATION","","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WESTERN AVE_112_AB_48HR_ATR_CLS_06122018.XLSX","112","WESTERN AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/07/2015 07:00:00 PM","CEDAR ST, CENTRE ST, FORT AVE","12-01-2015","","1017","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1017_CEDAR ST, CENTRE ST, FORT AVE_RX_11HR_TMC_12012015.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/08/2015 07:00:00 PM","BISHOP JOE SMITH WAY, GENEVA AVE","12-02-2015","","2425","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2425_BISHOP JOE SMITH WAY, GENEVA AVE_DO_11HR_TMC_12022015.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
